#{"t_start": 1767377047.197074, "env_id": "CustomHopper-source-v0"}
r,l,t
1580.59601,407,1640.957545
834.05356,252,1642.66483
913.684539,232,1644.23733
1471.382276,420,1647.08211
888.21269,290,1649.009417
843.423134,257,1650.712938
853.965905,267,1652.510278
907.904543,286,1654.525798
765.513071,244,1656.135127
808.575682,212,1657.606878
2591,238,1656.67391
470.208264,155,1657.751786
